Education_Level,Income_Category,Card_Category,Months_on_book,amt,latitude,longitude,is_fraud,age,trans_hour,trans_day_of_week,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,business_type_Big Box Retail,business_type_E-commerce,business_type_Electronics,business_type_Food & Beverage,business_type_Gas Station,business_type_Grocery,business_type_Pharmacy/Retail,business_type_Subscription,business_type_Transportation
2,0,0,31,5.78,54.6284,-63.857,0,32,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0
2,0,0,31,36.71,49.8052,-102.7433,0,32,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0,0,31,124.18,43.9566,-71.4683,0,32,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,31,109.96,46.6985,-99.4531,0,32,6,3,0,0,1,0,0,0,0,1,0,0,0,0,0
2,0,0,31,105.23,49.762,-72.1003,0,32,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-1,0,118,77.1,49.8594,-110.5859,0,24,18,5,0,1,0,0,0,0,1,0,0,0,0,0,0
1,-1,0,118,75.95,53.0005,-87.6358,0,24,15,5,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-1,0,118,71.3,44.1034,-97.4341,0,24,22,5,0,1,0,0,0,0,0,0,1,0,0,0,0
1,-1,0,118,173.54,51.0331,-110.8036,0,24,18,5,0,1,0,0,0,0,1,0,0,0,0,0,0
1,-1,0,118,28.19,54.596,-64.6192,0,24,22,2,0,1,0,0,0,1,0,0,0,0,0,0,0
4,0,1,67,134.02,48.3008,-97.9282,0,53,23,5,0,1,0,0,0,0,0,0,0,0,1,0,0
4,0,1,67,53.93,50.9903,-86.4319,0,53,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,0,1,67,23.92,53.5238,-121.1165,0,53,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0,13,72.52,54.263,-118.1976,0,44,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0,13,29.1,46.829,-108.925,0,44,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,3,0,13,100.18,45.5084,-79.3445,0,44,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0,13,122.82,53.7236,-121.7033,0,44,8,6,0,1,0,0,0,0,0,0,1,0,0,0,0
3,0,0,81,71.8,52.6338,-88.157,0,25,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0
3,0,0,81,58.51,46.8044,-100.3827,0,25,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0
3,0,0,81,43.83,47.4711,-112.181,0,25,16,6,0,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,81,90.35,54.2055,-113.2637,0,25,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,0,0,81,18.17,52.6156,-119.9909,0,25,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
3,0,0,81,59.11,49.3108,-87.7918,0,25,16,5,0,1,0,0,0,1,0,0,0,0,0,0,0
4,0,0,23,129.06,54.859,-89.6873,0,53,3,5,0,1,0,0,0,1,0,0,0,0,0,0,0
4,0,0,23,76.24,48.9926,-72.5444,0,53,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0
4,0,0,23,110.48,47.2246,-61.1205,0,53,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0
4,0,0,23,42.6,49.0076,-78.8583,0,53,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3,2,0,109,108.64,45.4731,-80.3901,0,58,13,2,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,0,109,118.56,47.7332,-66.457,0,58,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0
3,2,0,109,2577.2,54.2499,-115.9855,1,58,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,2,0,109,97.08,50.582,-78.9316,0,58,11,3,0,0,0,1,0,0,0,0,0,0,0,1,0
3,2,0,109,90.6,54.259,-99.8763,0,58,18,6,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,0,109,67.82,54.3634,-66.1757,0,58,21,6,0,0,0,1,0,0,0,0,1,0,0,0,0
3,2,0,109,27.95,46.8633,-111.7703,0,58,14,3,0,0,0,1,0,0,0,0,1,0,0,0,0
3,2,0,109,48.77,47.6663,-72.1577,0,58,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0
-1,2,0,55,61.77,45.8472,-97.8281,0,41,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0
-1,2,0,55,74.28,54.6413,-108.2894,0,41,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,3,1,117,20.63,44.2455,-71.0656,0,54,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,3,1,117,186.65,52.6424,-77.9836,0,54,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5,3,1,117,196.18,45.3753,-121.0418,0,54,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0
5,3,1,117,66.32,49.4957,-70.5276,0,54,9,5,0,1,0,0,0,0,0,0,0,0,1,0,0
3,0,1,40,8.93,46.5174,-115.6934,0,76,13,4,0,1,0,0,0,0,0,0,0,1,0,0,0
3,0,1,40,74.67,54.5024,-106.3979,0,76,13,4,0,1,0,0,0,0,0,0,1,0,0,0,0
3,0,1,40,121.62,48.2468,-65.5969,0,76,10,3,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,1,40,307.53,45.2102,-61.3492,0,76,7,4,0,1,0,0,0,0,0,0,0,0,0,1,0
-1,1,0,101,25.86,43.8698,-78.4979,0,48,12,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-1,1,0,101,170.27,53.3394,-102.7542,0,48,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,1,0,101,100.5,50.6472,-110.897,0,48,18,5,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,1,0,101,112.88,53.4046,-97.1352,0,48,6,4,0,0,1,0,0,0,0,0,0,0,0,0,1
-1,1,0,101,30.98,44.584,-93.454,0,48,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,1,115,135.74,46.7373,-83.1351,0,59,12,4,0,1,0,0,0,0,0,0,0,1,0,0,0
3,1,1,115,27.18,54.7921,-68.1167,0,59,20,2,0,1,0,0,0,0,0,1,0,0,0,0,0
3,1,1,115,58.3,43.1799,-83.7392,0,59,17,4,0,1,0,0,0,0,0,0,0,0,0,1,0
3,1,1,115,39.39,51.0201,-60.5392,0,59,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0
3,1,1,115,83.86,52.5791,-71.4473,0,59,10,6,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,1,115,60.76,53.2723,-118.631,0,59,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0
3,1,1,115,45.21,50.4039,-104.1155,0,59,10,5,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,1,115,36.7,46.3518,-88.6015,0,59,13,5,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,1,115,84.77,52.7854,-89.2231,0,59,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0
1,3,0,30,79.7,47.8222,-113.3708,0,65,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,3,0,30,68.39,52.6476,-69.0048,0,65,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1,0,77,79.11,47.7222,-74.2444,0,47,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0
4,1,0,77,76.3,44.1241,-119.781,0,47,23,2,0,1,0,0,0,0,0,0,1,0,0,0,0
4,1,0,77,43.82,45.3468,-83.6156,0,47,9,3,0,1,0,0,1,0,0,0,0,0,0,0,0
4,1,0,77,43.2,48.6805,-109.5169,0,47,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4,1,0,77,113.9,48.2879,-78.1732,0,47,18,5,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,84,124.85,49.2446,-101.3112,0,66,5,5,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,84,45.84,43.4575,-80.6708,0,66,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,84,45.06,45.3292,-97.4982,0,66,20,6,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,1,84,71.57,52.8681,-114.8477,0,66,9,3,0,1,0,0,0,0,0,0,0,1,0,0,0
2,4,1,15,25.44,53.9727,-71.8032,0,69,6,5,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,1,15,19.95,50.2412,-79.9445,0,69,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,1,15,128.05,48.8226,-94.2894,0,69,21,2,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,1,15,87.58,47.9693,-97.2795,0,69,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,1,15,61.0,52.3513,-103.3943,0,69,10,4,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,1,94,41.22,44.5881,-71.4914,0,54,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,1,94,32.69,45.1368,-65.2382,0,54,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,1,94,126.01,50.1154,-64.8301,0,54,15,5,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,1,94,31.19,45.7063,-112.4654,0,54,18,2,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,1,94,142.81,45.8756,-70.2992,0,54,16,6,0,0,1,0,0,1,0,0,0,0,0,0,0
5,0,0,76,117.61,48.6278,-120.6545,0,61,6,3,0,0,1,0,0,0,0,0,1,0,0,0,0
5,0,0,76,11.15,51.0052,-89.5047,0,61,6,6,0,0,1,0,0,0,0,1,0,0,0,0,0
5,0,0,76,136.74,52.5354,-119.1458,0,61,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0
5,0,0,76,166.47,43.0819,-105.9327,0,61,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,0,0,76,44.35,46.9287,-116.7304,0,61,15,5,0,0,1,0,0,0,0,0,1,0,0,0,0
5,0,0,76,31.53,51.543,-87.7844,0,61,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5,0,0,76,20.13,49.2578,-80.184,0,61,6,3,0,0,1,0,0,0,0,1,0,0,0,0,0
-1,2,0,100,25.31,52.809,-117.9251,0,28,10,5,0,1,0,0,0,0,0,0,0,0,0,0,1
-1,2,0,100,83.66,49.1861,-98.779,0,28,15,4,0,1,0,0,0,0,0,0,0,0,0,1,0
-1,2,0,100,136.59,49.0092,-104.8866,0,28,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0
-1,2,0,100,86.29,43.0818,-83.4371,0,28,14,1,0,1,0,0,0,1,0,0,0,0,0,0,0
-1,2,0,100,70.45,48.1785,-65.4255,0,28,18,5,0,1,0,0,1,0,0,0,0,0,0,0,0
-1,2,0,100,13.34,48.7525,-106.7844,0,28,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-1,2,0,100,40.77,48.2826,-83.1983,0,28,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-1,0,110,82.92,44.9531,-81.3678,0,50,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1,0,110,34.1,44.061,-94.6578,0,49,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0
0,-1,0,110,197.89,44.9801,-95.8509,0,50,16,5,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-1,0,110,95.4,52.3111,-63.8558,0,50,13,4,0,0,0,1,1,0,0,0,0,0,0,0,0
5,2,0,83,10.07,51.6554,-67.8335,0,24,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0
5,2,0,83,187.5,53.514,-105.4956,0,24,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,0,83,52.06,50.634,-75.0585,0,24,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,0,83,197.03,53.0571,-62.5947,0,24,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,0,83,88.37,50.5368,-67.5689,0,24,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0
2,4,0,23,196.31,47.9356,-119.8474,0,65,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,4,0,23,116.71,54.0262,-119.9331,0,64,9,5,0,1,0,0,0,0,0,0,0,0,1,0,0
4,3,0,54,124.21,54.6322,-114.1596,0,21,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0,54,90.0,53.8995,-107.4841,0,21,11,3,1,0,0,0,0,0,1,0,0,0,0,0,0
4,3,0,54,83.51,48.9759,-94.2156,0,21,11,2,1,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0,54,77.81,53.2661,-68.1549,0,21,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,3,0,54,73.92,49.2239,-74.3205,0,21,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,3,0,54,29.09,51.2676,-78.541,0,21,14,5,1,0,0,0,0,0,0,0,0,0,0,0,1
4,3,0,54,49.32,50.7747,-82.7893,0,21,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,3,0,54,69.14,49.4555,-94.1707,0,21,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0
5,3,2,32,31.19,48.712,-80.6265,0,64,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,3,2,32,43.77,45.5222,-115.1405,0,64,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,3,2,32,24.28,44.667,-74.8415,0,64,16,6,0,0,1,0,0,0,0,1,0,0,0,0,0
5,3,2,32,15.61,52.3314,-80.1333,0,64,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1,3,2,47,46.78,49.4138,-102.1578,0,39,10,2,0,1,0,0,0,0,0,1,0,0,0,0,0
-1,3,2,47,102.35,46.4239,-71.9032,0,39,20,2,0,1,0,0,0,0,0,0,0,0,0,1,0
-1,3,2,47,111.63,51.5885,-87.7488,0,39,22,5,0,1,0,0,0,0,1,0,0,0,0,0,0
-1,3,2,47,32.9,45.5529,-68.1613,0,39,18,6,0,1,0,0,0,0,0,0,1,0,0,0,0
-1,3,2,47,106.14,45.146,-112.7484,0,39,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,4,0,45,53.62,53.1492,-115.0138,0,27,14,3,0,1,0,0,0,0,0,0,0,1,0,0,0
2,4,0,45,51.14,53.8713,-92.5018,0,27,15,6,0,1,0,0,0,0,0,1,0,0,0,0,0
2,4,0,45,133.09,54.2958,-66.5824,0,27,20,4,0,1,0,0,0,0,0,0,0,0,0,1,0
2,4,0,45,166.45,43.4683,-112.7716,0,27,15,3,0,1,0,0,0,0,0,0,0,1,0,0,0
2,4,0,45,60.52,50.6335,-104.8014,0,27,15,2,0,1,0,0,0,0,0,0,0,0,1,0,0
3,-1,1,60,221.86,46.3079,-86.8025,0,51,13,2,0,0,0,1,0,0,0,0,0,0,0,0,1
3,-1,1,60,144.96,46.5651,-67.9486,0,51,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,-1,1,60,140.84,54.3099,-84.009,0,51,22,6,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,0,119,12.11,52.8244,-73.6981,0,29,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,0,119,34.57,53.7925,-118.208,0,29,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,2,0,119,41.69,51.9573,-63.9811,0,29,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0
1,2,0,119,76.71,48.3376,-110.9741,0,29,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,2,0,119,45.95,51.2711,-106.6698,0,29,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,0,119,146.93,45.1127,-110.4128,0,29,16,5,0,0,1,0,1,0,0,0,0,0,0,0,0
-1,0,0,53,90.19,52.3163,-86.713,0,26,15,1,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,0,0,53,158.71,52.1817,-74.7221,0,26,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0
-1,0,0,53,78.75,49.4908,-78.8057,0,26,17,6,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,0,0,53,53.66,54.8628,-68.6496,0,26,9,3,1,0,0,0,1,0,0,0,0,0,0,0,0
-1,0,0,53,50.06,43.5438,-117.0135,0,26,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0
2,-1,0,56,142.51,50.38,-63.6445,0,72,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-1,0,56,165.18,54.6997,-93.0727,0,72,21,4,0,0,1,0,0,0,0,0,0,0,1,0,0
2,-1,0,56,66.3,47.3425,-64.8028,0,72,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2,-1,0,56,33.91,51.3529,-98.2366,0,72,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-1,0,56,25.26,46.2522,-110.1532,0,72,16,3,0,0,1,0,0,0,0,0,0,0,0,0,1
2,-1,0,56,61.08,54.9317,-83.8537,0,72,11,2,0,0,1,0,0,0,0,0,1,0,0,0,0
2,-1,0,56,26.04,53.8237,-101.7079,0,72,15,4,0,0,1,0,0,0,0,0,0,0,0,0,1
-1,-1,0,103,47.48,46.2898,-116.2084,0,58,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,-1,0,103,43.74,46.6175,-78.4472,0,58,17,5,0,0,1,0,0,1,0,0,0,0,0,0,0
-1,-1,0,103,30.88,46.2106,-115.4822,0,58,9,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-1,-1,0,103,87.39,44.355,-104.2961,0,58,20,6,0,0,1,0,0,1,0,0,0,0,0,0,0
-1,-1,0,103,75.31,53.0154,-118.5599,0,58,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-1,-1,0,103,57.13,46.2626,-101.3269,0,58,2,5,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,-1,0,103,81.31,48.071,-117.6582,0,58,18,2,0,0,1,0,0,0,1,0,0,0,0,0,0
-1,1,0,53,12.01,49.022,-92.5081,0,25,10,6,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,1,0,53,169.99,44.6665,-92.9736,0,25,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,1,0,53,59.77,51.1276,-65.0268,0,25,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1
-1,1,0,53,31.09,44.743,-116.852,0,25,10,5,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,1,0,53,148.65,45.681,-98.1432,0,25,10,5,0,0,1,0,1,0,0,0,0,0,0,0,0
-1,1,0,53,116.78,45.9931,-91.9528,0,25,10,5,0,0,1,0,0,0,0,0,0,0,0,1,0
-1,1,0,53,66.06,51.7892,-110.9314,0,25,20,2,0,0,1,0,0,0,0,0,0,0,1,0,0
1,2,1,61,77.91,49.1364,-91.3328,0,24,19,5,0,0,1,0,0,0,0,0,1,0,0,0,0
1,2,1,61,127.37,48.0885,-99.8709,0,24,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,1,61,36.86,46.6909,-73.0162,0,24,20,3,0,0,1,0,0,0,0,0,1,0,0,0,0
1,2,1,61,169.64,45.2985,-63.4054,0,24,9,3,0,0,1,0,0,0,0,0,0,0,1,0,0
1,2,1,61,67.82,46.3924,-64.3899,0,24,14,6,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,1,61,72.27,53.9541,-84.2663,0,24,13,4,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,1,30,48.1,49.8155,-100.8565,0,40,16,5,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,30,122.82,51.6028,-107.0497,0,40,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,1,30,220.15,46.6062,-115.8039,0,40,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,30,103.12,47.6689,-72.1381,0,40,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,1,1,30,42.14,54.4784,-68.4164,0,40,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,30,58.7,50.8371,-114.9662,0,40,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,4,0,110,66.41,49.6399,-83.3654,0,52,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,4,0,110,45.44,48.8234,-81.648,0,52,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-1,4,0,110,46.14,54.3257,-87.9447,0,52,11,4,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,0,0,48,96.61,53.3577,-67.202,0,60,8,6,0,1,0,0,0,0,0,0,1,0,0,0,0
-1,0,0,48,21.27,47.3019,-121.5689,0,60,19,3,0,1,0,0,0,0,0,0,1,0,0,0,0
-1,0,0,48,122.18,49.1132,-69.8437,0,61,11,6,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,68,77.05,43.4593,-76.3231,0,31,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,68,16.69,45.6698,-85.9099,0,31,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,68,55.45,48.1322,-85.9659,0,31,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,68,38.89,43.2686,-112.403,0,31,20,2,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,68,27.62,52.9258,-62.3197,0,31,17,2,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,68,61.56,53.8184,-67.764,0,31,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0
0,4,0,53,168.69,54.7392,-73.2671,0,78,17,3,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4,0,53,36.49,53.9467,-111.6688,0,78,11,2,1,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,53,76.6,52.3097,-77.2904,0,78,10,3,1,0,0,0,0,0,0,0,1,0,0,0,0
1,3,1,79,74.21,51.7786,-104.2669,0,70,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,79,17.49,51.8063,-103.8459,0,70,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,79,71.68,50.0254,-62.507,0,70,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,1,79,5.31,48.4818,-108.7035,1,70,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,3,1,79,142.03,45.6389,-108.5264,0,70,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,3,1,79,73.72,54.7493,-99.3102,0,70,17,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,1,79,195.14,53.778,-68.8519,0,70,21,2,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,1,79,100.82,49.2494,-98.1014,0,70,5,6,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,1,79,59.88,46.1597,-63.0227,0,70,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,0,112,10.3,53.9148,-120.8605,0,42,9,3,0,1,0,0,0,0,0,0,0,0,0,0,1
-1,-1,0,112,62.29,51.2452,-114.6582,0,42,17,5,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,52,34.01,50.6234,-114.0749,0,49,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,52,44.95,48.4949,-86.6178,0,49,7,3,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,52,82.86,50.8412,-90.6964,0,49,19,6,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1,0,55,66.37,50.2267,-111.6141,0,55,9,4,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,55,33.04,48.6649,-117.0365,0,55,14,4,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,55,97.95,54.1769,-80.4481,0,55,6,6,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1,0,55,74.75,43.6216,-102.8331,0,43,14,5,0,0,0,1,0,1,0,0,0,0,0,0,0
5,1,0,55,138.81,47.0821,-89.343,0,43,18,6,0,0,0,1,0,0,1,0,0,0,0,0,0
5,1,0,55,77.08,46.9106,-68.184,0,43,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0
5,1,0,55,134.56,48.7994,-64.7978,0,43,11,4,0,0,0,1,0,0,0,0,0,0,0,1,0
5,1,3,13,50.55,49.8312,-112.8658,0,77,20,4,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1,3,13,104.53,45.3765,-110.7752,0,77,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1,3,13,241.85,43.8693,-94.8827,0,77,8,4,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,3,13,53.16,51.7049,-108.3272,0,77,15,2,0,0,1,0,0,0,0,0,0,0,0,1,0
3,-1,0,33,124.16,48.2064,-97.9205,0,55,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0
3,-1,0,33,95.8,52.2389,-106.0305,0,55,22,6,1,0,0,0,0,0,0,0,0,0,1,0,0
3,-1,0,33,202.17,52.8509,-75.3702,0,55,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,4,0,66,132.65,48.1865,-92.4152,0,60,15,2,0,1,0,0,0,0,0,0,0,0,0,1,0
4,4,0,66,99.98,45.0829,-106.6607,0,60,18,6,0,1,0,0,0,1,0,0,0,0,0,0,0
4,4,0,66,130.77,43.8473,-117.2039,0,60,20,3,0,1,0,0,0,1,0,0,0,0,0,0,0
4,4,0,66,35.21,49.1834,-118.2445,0,60,21,2,0,1,0,0,0,0,0,0,1,0,0,0,0
-1,3,0,23,43.82,50.922,-98.095,0,32,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-1,3,0,23,44.29,45.3885,-68.6285,0,32,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-1,3,0,23,59.21,47.2029,-77.1077,0,32,6,2,0,0,0,1,0,1,0,0,0,0,0,0,0
5,3,3,16,122.3,49.5307,-73.3248,0,24,16,4,0,1,0,0,0,0,0,1,0,0,0,0,0
5,3,3,16,164.33,43.3211,-122.4463,0,24,12,3,0,1,0,0,0,0,0,0,0,1,0,0,0
5,3,3,16,44.79,53.2933,-62.6499,0,24,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5,3,3,16,41.74,54.2416,-108.6092,0,24,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0
5,3,3,16,141.94,45.1312,-106.556,0,24,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0
5,3,3,16,67.26,47.6864,-113.4304,0,24,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5,3,3,16,104.9,54.52,-120.0493,0,24,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,0,0,95,52.07,49.037,-86.7901,0,36,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,95,26.23,43.1008,-88.3651,0,36,16,2,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,95,56.95,44.9519,-93.4984,0,36,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,95,54.38,50.5891,-117.7733,0,36,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0
4,3,0,77,113.79,52.7539,-74.8442,0,54,19,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,3,0,77,16.8,48.8975,-80.5195,0,54,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0
4,3,0,77,29.01,53.1487,-103.3408,0,54,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,3,0,77,88.34,51.0016,-75.6598,0,54,14,3,0,0,1,0,0,0,0,0,1,0,0,0,0
4,3,0,77,160.24,46.3291,-63.461,0,54,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0
4,3,0,77,25.75,52.3649,-110.1238,0,54,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0
